"min.date","max.date","scenario","model_name","temporalDriverUncertainty","spatialDriverUncertainty","rank.name","species","fcast_type","model_id"
"20151101","20180101","Legacy with covariate 2013-2018","env_cov",TRUE,TRUE,"class_bac","actinobacteria","Taxonomic","env_cov_actinobacteria_20130601_20180101"
"20151101","20180101","Legacy with covariate 2013-2018","env_cycl",TRUE,TRUE,"class_bac","actinobacteria","Taxonomic","env_cycl_actinobacteria_20130601_20180101"
"20151101","20200101","Full dataset","cycl_only",TRUE,TRUE,"class_bac","actinobacteria","Taxonomic","cycl_only_actinobacteria_20151101_20200101"
"20151101","20200101","Full dataset","env_cov",TRUE,TRUE,"class_bac","actinobacteria","Taxonomic","env_cov_actinobacteria_20151101_20200101"
"20151101","20200101","Full dataset","env_cycl",TRUE,TRUE,"class_bac","actinobacteria","Taxonomic","env_cycl_actinobacteria_20151101_20200101"
"20130601","20151101","Legacy only","cycl_only",TRUE,TRUE,"class_bac","actinobacteriota_class","Taxonomic","cycl_only_actinobacteriota_class_20130601_20151101"
"20130601","20151101","Legacy only","env_cov",TRUE,TRUE,"class_bac","actinobacteriota_class","Taxonomic","env_cov_actinobacteriota_class_20130601_20151101"
"20130601","20151101","Legacy only","env_cycl",TRUE,TRUE,"class_bac","actinobacteriota_class","Taxonomic","env_cycl_actinobacteriota_class_20130601_20151101"
"20130601","20170101","Legacy + 1 year current methods","cycl_only",TRUE,TRUE,"class_bac","actinobacteriota_class","Taxonomic","cycl_only_actinobacteriota_class_20130601_20170101"
"20130601","20170101","Legacy + 1 year current methods","env_cov",TRUE,TRUE,"class_bac","actinobacteriota_class","Taxonomic","env_cov_actinobacteriota_class_20130601_20170101"
"20130601","20170101","Legacy + 1 year current methods","env_cycl",TRUE,TRUE,"class_bac","actinobacteriota_class","Taxonomic","env_cycl_actinobacteriota_class_20130601_20170101"
"20130601","20180101","Legacy with covariate 2013-2018","cycl_only",TRUE,TRUE,"class_bac","actinobacteriota_class","Taxonomic","cycl_only_actinobacteriota_class_20130601_20180101"
"20130601","20180101","Legacy with covariate 2013-2018","env_cov",TRUE,TRUE,"class_bac","actinobacteriota_class","Taxonomic","env_cov_actinobacteriota_class_20130601_20180101"
"20130601","20180101","Legacy with covariate 2013-2018","env_cycl",TRUE,TRUE,"class_bac","actinobacteriota_class","Taxonomic","env_cycl_actinobacteriota_class_20130601_20180101"
"20151101","20180101","2 year current methods","cycl_only",TRUE,TRUE,"class_bac","actinobacteriota_class","Taxonomic","cycl_only_actinobacteriota_class_20151101_20180101"
"20151101","20180101","2 year current methods","env_cov",TRUE,TRUE,"class_bac","actinobacteriota_class","Taxonomic","env_cov_actinobacteriota_class_20151101_20180101"
"20151101","20180101","2 year current methods","env_cycl",TRUE,TRUE,"class_bac","actinobacteriota_class","Taxonomic","env_cycl_actinobacteriota_class_20151101_20180101"
"20151101","20180101","Legacy with covariate 2013-2018","cycl_only",TRUE,TRUE,"class_bac","actinobacteriota_class","Taxonomic","cycl_only_actinobacteriota_class_20130601_20180101"
"20151101","20180101","Legacy with covariate 2013-2018","env_cov",TRUE,TRUE,"class_bac","actinobacteriota_class","Taxonomic","env_cov_actinobacteriota_class_20130601_20180101"
"20151101","20180101","Legacy with covariate 2013-2018","env_cycl",TRUE,TRUE,"class_bac","actinobacteriota_class","Taxonomic","env_cycl_actinobacteriota_class_20130601_20180101"
"20151101","20200101","Full dataset","cycl_only",TRUE,TRUE,"class_bac","actinobacteriota_class","Taxonomic","cycl_only_actinobacteriota_class_20151101_20200101"
"20151101","20200101","Full dataset","env_cov",TRUE,TRUE,"class_bac","actinobacteriota_class","Taxonomic","env_cov_actinobacteriota_class_20151101_20200101"
"20151101","20200101","Full dataset","env_cycl",TRUE,TRUE,"class_bac","actinobacteriota_class","Taxonomic","env_cycl_actinobacteriota_class_20151101_20200101"
"20130601","20151101","Legacy only","cycl_only",TRUE,TRUE,"class_bac","alphaproteobacteria","Taxonomic","cycl_only_alphaproteobacteria_20130601_20151101"
"20130601","20151101","Legacy only","env_cov",TRUE,TRUE,"class_bac","alphaproteobacteria","Taxonomic","env_cov_alphaproteobacteria_20130601_20151101"
"20130601","20151101","Legacy only","env_cycl",TRUE,TRUE,"class_bac","alphaproteobacteria","Taxonomic","env_cycl_alphaproteobacteria_20130601_20151101"
"20130601","20170101","Legacy + 1 year current methods","cycl_only",TRUE,TRUE,"class_bac","alphaproteobacteria","Taxonomic","cycl_only_alphaproteobacteria_20130601_20170101"
"20130601","20170101","Legacy + 1 year current methods","env_cov",TRUE,TRUE,"class_bac","alphaproteobacteria","Taxonomic","env_cov_alphaproteobacteria_20130601_20170101"
"20130601","20170101","Legacy + 1 year current methods","env_cycl",TRUE,TRUE,"class_bac","alphaproteobacteria","Taxonomic","env_cycl_alphaproteobacteria_20130601_20170101"
"20130601","20180101","Legacy with covariate 2013-2018","cycl_only",TRUE,TRUE,"class_bac","alphaproteobacteria","Taxonomic","cycl_only_alphaproteobacteria_20130601_20180101"
"20130601","20180101","Legacy with covariate 2013-2018","env_cov",TRUE,TRUE,"class_bac","alphaproteobacteria","Taxonomic","env_cov_alphaproteobacteria_20130601_20180101"
"20130601","20180101","Legacy with covariate 2013-2018","env_cycl",TRUE,TRUE,"class_bac","alphaproteobacteria","Taxonomic","env_cycl_alphaproteobacteria_20130601_20180101"
"20151101","20180101","2 year current methods","cycl_only",TRUE,TRUE,"class_bac","alphaproteobacteria","Taxonomic","cycl_only_alphaproteobacteria_20151101_20180101"
"20151101","20180101","2 year current methods","env_cov",TRUE,TRUE,"class_bac","alphaproteobacteria","Taxonomic","env_cov_alphaproteobacteria_20151101_20180101"
"20151101","20180101","2 year current methods","env_cycl",TRUE,TRUE,"class_bac","alphaproteobacteria","Taxonomic","env_cycl_alphaproteobacteria_20151101_20180101"
"20151101","20180101","Legacy with covariate 2013-2018","cycl_only",TRUE,TRUE,"class_bac","alphaproteobacteria","Taxonomic","cycl_only_alphaproteobacteria_20130601_20180101"
"20151101","20180101","Legacy with covariate 2013-2018","env_cov",TRUE,TRUE,"class_bac","alphaproteobacteria","Taxonomic","env_cov_alphaproteobacteria_20130601_20180101"
"20151101","20180101","Legacy with covariate 2013-2018","env_cycl",TRUE,TRUE,"class_bac","alphaproteobacteria","Taxonomic","env_cycl_alphaproteobacteria_20130601_20180101"
"20151101","20200101","Full dataset","cycl_only",TRUE,TRUE,"class_bac","alphaproteobacteria","Taxonomic","cycl_only_alphaproteobacteria_20151101_20200101"
"20151101","20200101","Full dataset","env_cov",TRUE,TRUE,"class_bac","alphaproteobacteria","Taxonomic","env_cov_alphaproteobacteria_20151101_20200101"
"20151101","20200101","Full dataset","env_cycl",TRUE,TRUE,"class_bac","alphaproteobacteria","Taxonomic","env_cycl_alphaproteobacteria_20151101_20200101"
"20130601","20151101","Legacy only","cycl_only",TRUE,TRUE,"class_bac","bacilli","Taxonomic","cycl_only_bacilli_20130601_20151101"
"20130601","20151101","Legacy only","env_cov",TRUE,TRUE,"class_bac","bacilli","Taxonomic","env_cov_bacilli_20130601_20151101"
"20130601","20151101","Legacy only","env_cycl",TRUE,TRUE,"class_bac","bacilli","Taxonomic","env_cycl_bacilli_20130601_20151101"
"20130601","20170101","Legacy + 1 year current methods","cycl_only",TRUE,TRUE,"class_bac","bacilli","Taxonomic","cycl_only_bacilli_20130601_20170101"
"20130601","20170101","Legacy + 1 year current methods","env_cov",TRUE,TRUE,"class_bac","bacilli","Taxonomic","env_cov_bacilli_20130601_20170101"
"20130601","20170101","Legacy + 1 year current methods","env_cycl",TRUE,TRUE,"class_bac","bacilli","Taxonomic","env_cycl_bacilli_20130601_20170101"
"20130601","20180101","Legacy with covariate 2013-2018","cycl_only",TRUE,TRUE,"class_bac","bacilli","Taxonomic","cycl_only_bacilli_20130601_20180101"
"20130601","20180101","Legacy with covariate 2013-2018","env_cov",TRUE,TRUE,"class_bac","bacilli","Taxonomic","env_cov_bacilli_20130601_20180101"
"20130601","20180101","Legacy with covariate 2013-2018","env_cycl",TRUE,TRUE,"class_bac","bacilli","Taxonomic","env_cycl_bacilli_20130601_20180101"
"20151101","20180101","2 year current methods","cycl_only",TRUE,TRUE,"class_bac","bacilli","Taxonomic","cycl_only_bacilli_20151101_20180101"
"20151101","20180101","2 year current methods","env_cov",TRUE,TRUE,"class_bac","bacilli","Taxonomic","env_cov_bacilli_20151101_20180101"
"20151101","20180101","2 year current methods","env_cycl",TRUE,TRUE,"class_bac","bacilli","Taxonomic","env_cycl_bacilli_20151101_20180101"
"20151101","20180101","Legacy with covariate 2013-2018","cycl_only",TRUE,TRUE,"class_bac","bacilli","Taxonomic","cycl_only_bacilli_20130601_20180101"
"20151101","20180101","Legacy with covariate 2013-2018","env_cov",TRUE,TRUE,"class_bac","bacilli","Taxonomic","env_cov_bacilli_20130601_20180101"
"20151101","20180101","Legacy with covariate 2013-2018","env_cycl",TRUE,TRUE,"class_bac","bacilli","Taxonomic","env_cycl_bacilli_20130601_20180101"
"20151101","20200101","Full dataset","cycl_only",TRUE,TRUE,"class_bac","bacilli","Taxonomic","cycl_only_bacilli_20151101_20200101"
"20151101","20200101","Full dataset","env_cov",TRUE,TRUE,"class_bac","bacilli","Taxonomic","env_cov_bacilli_20151101_20200101"
"20151101","20200101","Full dataset","env_cycl",TRUE,TRUE,"class_bac","bacilli","Taxonomic","env_cycl_bacilli_20151101_20200101"
"20130601","20151101","Legacy only","cycl_only",TRUE,TRUE,"class_bac","bacteroidia","Taxonomic","cycl_only_bacteroidia_20130601_20151101"
"20130601","20151101","Legacy only","env_cov",TRUE,TRUE,"class_bac","bacteroidia","Taxonomic","env_cov_bacteroidia_20130601_20151101"
"20130601","20151101","Legacy only","env_cycl",TRUE,TRUE,"class_bac","bacteroidia","Taxonomic","env_cycl_bacteroidia_20130601_20151101"
"20130601","20170101","Legacy + 1 year current methods","cycl_only",TRUE,TRUE,"class_bac","bacteroidia","Taxonomic","cycl_only_bacteroidia_20130601_20170101"
"20130601","20170101","Legacy + 1 year current methods","env_cov",TRUE,TRUE,"class_bac","bacteroidia","Taxonomic","env_cov_bacteroidia_20130601_20170101"
"20130601","20170101","Legacy + 1 year current methods","env_cycl",TRUE,TRUE,"class_bac","bacteroidia","Taxonomic","env_cycl_bacteroidia_20130601_20170101"
"20130601","20180101","Legacy with covariate 2013-2018","cycl_only",TRUE,TRUE,"class_bac","bacteroidia","Taxonomic","cycl_only_bacteroidia_20130601_20180101"
"20130601","20180101","Legacy with covariate 2013-2018","env_cov",TRUE,TRUE,"class_bac","bacteroidia","Taxonomic","env_cov_bacteroidia_20130601_20180101"
"20130601","20180101","Legacy with covariate 2013-2018","env_cycl",TRUE,TRUE,"class_bac","bacteroidia","Taxonomic","env_cycl_bacteroidia_20130601_20180101"
"20151101","20180101","2 year current methods","cycl_only",TRUE,TRUE,"class_bac","bacteroidia","Taxonomic","cycl_only_bacteroidia_20151101_20180101"
"20151101","20180101","2 year current methods","env_cov",TRUE,TRUE,"class_bac","bacteroidia","Taxonomic","env_cov_bacteroidia_20151101_20180101"
"20151101","20180101","2 year current methods","env_cycl",TRUE,TRUE,"class_bac","bacteroidia","Taxonomic","env_cycl_bacteroidia_20151101_20180101"
"20151101","20180101","Legacy with covariate 2013-2018","cycl_only",TRUE,TRUE,"class_bac","bacteroidia","Taxonomic","cycl_only_bacteroidia_20130601_20180101"
"20151101","20180101","Legacy with covariate 2013-2018","env_cov",TRUE,TRUE,"class_bac","bacteroidia","Taxonomic","env_cov_bacteroidia_20130601_20180101"
"20151101","20180101","Legacy with covariate 2013-2018","env_cycl",TRUE,TRUE,"class_bac","bacteroidia","Taxonomic","env_cycl_bacteroidia_20130601_20180101"
"20151101","20200101","Full dataset","cycl_only",TRUE,TRUE,"class_bac","bacteroidia","Taxonomic","cycl_only_bacteroidia_20151101_20200101"
"20151101","20200101","Full dataset","env_cov",TRUE,TRUE,"class_bac","bacteroidia","Taxonomic","env_cov_bacteroidia_20151101_20200101"
"20151101","20200101","Full dataset","env_cycl",TRUE,TRUE,"class_bac","bacteroidia","Taxonomic","env_cycl_bacteroidia_20151101_20200101"
"20130601","20151101","Legacy only","cycl_only",TRUE,TRUE,"class_bac","blastocatellia","Taxonomic","cycl_only_blastocatellia_20130601_20151101"
"20130601","20151101","Legacy only","env_cov",TRUE,TRUE,"class_bac","blastocatellia","Taxonomic","env_cov_blastocatellia_20130601_20151101"
"20130601","20151101","Legacy only","env_cycl",TRUE,TRUE,"class_bac","blastocatellia","Taxonomic","env_cycl_blastocatellia_20130601_20151101"
"20130601","20170101","Legacy + 1 year current methods","cycl_only",TRUE,TRUE,"class_bac","blastocatellia","Taxonomic","cycl_only_blastocatellia_20130601_20170101"
"20130601","20170101","Legacy + 1 year current methods","env_cov",TRUE,TRUE,"class_bac","blastocatellia","Taxonomic","env_cov_blastocatellia_20130601_20170101"
"20130601","20170101","Legacy + 1 year current methods","env_cycl",TRUE,TRUE,"class_bac","blastocatellia","Taxonomic","env_cycl_blastocatellia_20130601_20170101"
"20130601","20180101","Legacy with covariate 2013-2018","cycl_only",TRUE,TRUE,"class_bac","blastocatellia","Taxonomic","cycl_only_blastocatellia_20130601_20180101"
"20130601","20180101","Legacy with covariate 2013-2018","env_cov",TRUE,TRUE,"class_bac","blastocatellia","Taxonomic","env_cov_blastocatellia_20130601_20180101"
"20130601","20180101","Legacy with covariate 2013-2018","env_cycl",TRUE,TRUE,"class_bac","blastocatellia","Taxonomic","env_cycl_blastocatellia_20130601_20180101"
"20151101","20180101","2 year current methods","cycl_only",TRUE,TRUE,"class_bac","blastocatellia","Taxonomic","cycl_only_blastocatellia_20151101_20180101"
"20151101","20180101","2 year current methods","env_cov",TRUE,TRUE,"class_bac","blastocatellia","Taxonomic","env_cov_blastocatellia_20151101_20180101"
"20151101","20180101","2 year current methods","env_cycl",TRUE,TRUE,"class_bac","blastocatellia","Taxonomic","env_cycl_blastocatellia_20151101_20180101"
"20151101","20180101","Legacy with covariate 2013-2018","cycl_only",TRUE,TRUE,"class_bac","blastocatellia","Taxonomic","cycl_only_blastocatellia_20130601_20180101"
"20151101","20180101","Legacy with covariate 2013-2018","env_cov",TRUE,TRUE,"class_bac","blastocatellia","Taxonomic","env_cov_blastocatellia_20130601_20180101"
"20151101","20180101","Legacy with covariate 2013-2018","env_cycl",TRUE,TRUE,"class_bac","blastocatellia","Taxonomic","env_cycl_blastocatellia_20130601_20180101"
"20151101","20200101","Full dataset","cycl_only",TRUE,TRUE,"class_bac","blastocatellia","Taxonomic","cycl_only_blastocatellia_20151101_20200101"
"20151101","20200101","Full dataset","env_cov",TRUE,TRUE,"class_bac","blastocatellia","Taxonomic","env_cov_blastocatellia_20151101_20200101"
"20151101","20200101","Full dataset","env_cycl",TRUE,TRUE,"class_bac","blastocatellia","Taxonomic","env_cycl_blastocatellia_20151101_20200101"
"20130601","20151101","Legacy only","cycl_only",TRUE,TRUE,"class_bac","clostridia","Taxonomic","cycl_only_clostridia_20130601_20151101"
"20130601","20151101","Legacy only","env_cov",TRUE,TRUE,"class_bac","clostridia","Taxonomic","env_cov_clostridia_20130601_20151101"
"20130601","20151101","Legacy only","env_cycl",TRUE,TRUE,"class_bac","clostridia","Taxonomic","env_cycl_clostridia_20130601_20151101"
"20130601","20170101","Legacy + 1 year current methods","cycl_only",TRUE,TRUE,"class_bac","clostridia","Taxonomic","cycl_only_clostridia_20130601_20170101"
"20130601","20170101","Legacy + 1 year current methods","env_cov",TRUE,TRUE,"class_bac","clostridia","Taxonomic","env_cov_clostridia_20130601_20170101"
"20130601","20170101","Legacy + 1 year current methods","env_cycl",TRUE,TRUE,"class_bac","clostridia","Taxonomic","env_cycl_clostridia_20130601_20170101"
"20130601","20180101","Legacy with covariate 2013-2018","cycl_only",TRUE,TRUE,"class_bac","clostridia","Taxonomic","cycl_only_clostridia_20130601_20180101"
"20130601","20180101","Legacy with covariate 2013-2018","env_cov",TRUE,TRUE,"class_bac","clostridia","Taxonomic","env_cov_clostridia_20130601_20180101"
"20130601","20180101","Legacy with covariate 2013-2018","env_cycl",TRUE,TRUE,"class_bac","clostridia","Taxonomic","env_cycl_clostridia_20130601_20180101"
"20151101","20180101","2 year current methods","cycl_only",TRUE,TRUE,"class_bac","clostridia","Taxonomic","cycl_only_clostridia_20151101_20180101"
"20151101","20180101","2 year current methods","env_cov",TRUE,TRUE,"class_bac","clostridia","Taxonomic","env_cov_clostridia_20151101_20180101"
"20151101","20180101","2 year current methods","env_cycl",TRUE,TRUE,"class_bac","clostridia","Taxonomic","env_cycl_clostridia_20151101_20180101"
"20151101","20180101","Legacy with covariate 2013-2018","cycl_only",TRUE,TRUE,"class_bac","clostridia","Taxonomic","cycl_only_clostridia_20130601_20180101"
"20151101","20180101","Legacy with covariate 2013-2018","env_cov",TRUE,TRUE,"class_bac","clostridia","Taxonomic","env_cov_clostridia_20130601_20180101"
"20151101","20180101","Legacy with covariate 2013-2018","env_cycl",TRUE,TRUE,"class_bac","clostridia","Taxonomic","env_cycl_clostridia_20130601_20180101"
"20151101","20200101","Full dataset","cycl_only",TRUE,TRUE,"class_bac","clostridia","Taxonomic","cycl_only_clostridia_20151101_20200101"
"20151101","20200101","Full dataset","env_cov",TRUE,TRUE,"class_bac","clostridia","Taxonomic","env_cov_clostridia_20151101_20200101"
"20151101","20200101","Full dataset","env_cycl",TRUE,TRUE,"class_bac","clostridia","Taxonomic","env_cycl_clostridia_20151101_20200101"
"20130601","20151101","Legacy only","cycl_only",TRUE,TRUE,"class_bac","cyanobacteriia","Taxonomic","cycl_only_cyanobacteriia_20130601_20151101"
"20130601","20151101","Legacy only","env_cov",TRUE,TRUE,"class_bac","cyanobacteriia","Taxonomic","env_cov_cyanobacteriia_20130601_20151101"
"20130601","20151101","Legacy only","env_cycl",TRUE,TRUE,"class_bac","cyanobacteriia","Taxonomic","env_cycl_cyanobacteriia_20130601_20151101"
"20130601","20170101","Legacy + 1 year current methods","cycl_only",TRUE,TRUE,"class_bac","cyanobacteriia","Taxonomic","cycl_only_cyanobacteriia_20130601_20170101"
"20130601","20170101","Legacy + 1 year current methods","env_cov",TRUE,TRUE,"class_bac","cyanobacteriia","Taxonomic","env_cov_cyanobacteriia_20130601_20170101"
"20130601","20170101","Legacy + 1 year current methods","env_cycl",TRUE,TRUE,"class_bac","cyanobacteriia","Taxonomic","env_cycl_cyanobacteriia_20130601_20170101"
"20130601","20180101","Legacy with covariate 2013-2018","cycl_only",TRUE,TRUE,"class_bac","cyanobacteriia","Taxonomic","cycl_only_cyanobacteriia_20130601_20180101"
"20130601","20180101","Legacy with covariate 2013-2018","env_cov",TRUE,TRUE,"class_bac","cyanobacteriia","Taxonomic","env_cov_cyanobacteriia_20130601_20180101"
"20130601","20180101","Legacy with covariate 2013-2018","env_cycl",TRUE,TRUE,"class_bac","cyanobacteriia","Taxonomic","env_cycl_cyanobacteriia_20130601_20180101"
"20151101","20180101","2 year current methods","cycl_only",TRUE,TRUE,"class_bac","cyanobacteriia","Taxonomic","cycl_only_cyanobacteriia_20151101_20180101"
"20151101","20180101","2 year current methods","env_cov",TRUE,TRUE,"class_bac","cyanobacteriia","Taxonomic","env_cov_cyanobacteriia_20151101_20180101"
"20151101","20180101","2 year current methods","env_cycl",TRUE,TRUE,"class_bac","cyanobacteriia","Taxonomic","env_cycl_cyanobacteriia_20151101_20180101"
"20151101","20180101","Legacy with covariate 2013-2018","cycl_only",TRUE,TRUE,"class_bac","cyanobacteriia","Taxonomic","cycl_only_cyanobacteriia_20130601_20180101"
"20151101","20180101","Legacy with covariate 2013-2018","env_cov",TRUE,TRUE,"class_bac","cyanobacteriia","Taxonomic","env_cov_cyanobacteriia_20130601_20180101"
"20151101","20180101","Legacy with covariate 2013-2018","env_cycl",TRUE,TRUE,"class_bac","cyanobacteriia","Taxonomic","env_cycl_cyanobacteriia_20130601_20180101"
"20151101","20200101","Full dataset","cycl_only",TRUE,TRUE,"class_bac","cyanobacteriia","Taxonomic","cycl_only_cyanobacteriia_20151101_20200101"
"20151101","20200101","Full dataset","env_cov",TRUE,TRUE,"class_bac","cyanobacteriia","Taxonomic","env_cov_cyanobacteriia_20151101_20200101"
"20151101","20200101","Full dataset","env_cycl",TRUE,TRUE,"class_bac","cyanobacteriia","Taxonomic","env_cycl_cyanobacteriia_20151101_20200101"
"20130601","20151101","Legacy only","cycl_only",TRUE,TRUE,"class_bac","gammaproteobacteria","Taxonomic","cycl_only_gammaproteobacteria_20130601_20151101"
"20130601","20151101","Legacy only","env_cov",TRUE,TRUE,"class_bac","gammaproteobacteria","Taxonomic","env_cov_gammaproteobacteria_20130601_20151101"
"20130601","20151101","Legacy only","env_cycl",TRUE,TRUE,"class_bac","gammaproteobacteria","Taxonomic","env_cycl_gammaproteobacteria_20130601_20151101"
"20130601","20170101","Legacy + 1 year current methods","cycl_only",TRUE,TRUE,"class_bac","gammaproteobacteria","Taxonomic","cycl_only_gammaproteobacteria_20130601_20170101"
"20130601","20170101","Legacy + 1 year current methods","env_cov",TRUE,TRUE,"class_bac","gammaproteobacteria","Taxonomic","env_cov_gammaproteobacteria_20130601_20170101"
"20130601","20170101","Legacy + 1 year current methods","env_cycl",TRUE,TRUE,"class_bac","gammaproteobacteria","Taxonomic","env_cycl_gammaproteobacteria_20130601_20170101"
"20130601","20180101","Legacy with covariate 2013-2018","cycl_only",TRUE,TRUE,"class_bac","gammaproteobacteria","Taxonomic","cycl_only_gammaproteobacteria_20130601_20180101"
"20130601","20180101","Legacy with covariate 2013-2018","env_cov",TRUE,TRUE,"class_bac","gammaproteobacteria","Taxonomic","env_cov_gammaproteobacteria_20130601_20180101"
"20130601","20180101","Legacy with covariate 2013-2018","env_cycl",TRUE,TRUE,"class_bac","gammaproteobacteria","Taxonomic","env_cycl_gammaproteobacteria_20130601_20180101"
"20151101","20180101","2 year current methods","cycl_only",TRUE,TRUE,"class_bac","gammaproteobacteria","Taxonomic","cycl_only_gammaproteobacteria_20151101_20180101"
"20151101","20180101","2 year current methods","env_cov",TRUE,TRUE,"class_bac","gammaproteobacteria","Taxonomic","env_cov_gammaproteobacteria_20151101_20180101"
"20151101","20180101","2 year current methods","env_cycl",TRUE,TRUE,"class_bac","gammaproteobacteria","Taxonomic","env_cycl_gammaproteobacteria_20151101_20180101"
"20151101","20180101","Legacy with covariate 2013-2018","cycl_only",TRUE,TRUE,"class_bac","gammaproteobacteria","Taxonomic","cycl_only_gammaproteobacteria_20130601_20180101"
"20151101","20180101","Legacy with covariate 2013-2018","env_cov",TRUE,TRUE,"class_bac","gammaproteobacteria","Taxonomic","env_cov_gammaproteobacteria_20130601_20180101"
"20151101","20180101","Legacy with covariate 2013-2018","env_cycl",TRUE,TRUE,"class_bac","gammaproteobacteria","Taxonomic","env_cycl_gammaproteobacteria_20130601_20180101"
"20151101","20200101","Full dataset","cycl_only",TRUE,TRUE,"class_bac","gammaproteobacteria","Taxonomic","cycl_only_gammaproteobacteria_20151101_20200101"
"20151101","20200101","Full dataset","env_cov",TRUE,TRUE,"class_bac","gammaproteobacteria","Taxonomic","env_cov_gammaproteobacteria_20151101_20200101"
"20151101","20200101","Full dataset","env_cycl",TRUE,TRUE,"class_bac","gammaproteobacteria","Taxonomic","env_cycl_gammaproteobacteria_20151101_20200101"
"20130601","20151101","Legacy only","cycl_only",TRUE,TRUE,"class_bac","gemmatimonadetes","Taxonomic","cycl_only_gemmatimonadetes_20130601_20151101"
"20130601","20151101","Legacy only","env_cov",TRUE,TRUE,"class_bac","gemmatimonadetes","Taxonomic","env_cov_gemmatimonadetes_20130601_20151101"
"20130601","20151101","Legacy only","env_cycl",TRUE,TRUE,"class_bac","gemmatimonadetes","Taxonomic","env_cycl_gemmatimonadetes_20130601_20151101"
"20130601","20170101","Legacy + 1 year current methods","cycl_only",TRUE,TRUE,"class_bac","gemmatimonadetes","Taxonomic","cycl_only_gemmatimonadetes_20130601_20170101"
"20130601","20170101","Legacy + 1 year current methods","env_cov",TRUE,TRUE,"class_bac","gemmatimonadetes","Taxonomic","env_cov_gemmatimonadetes_20130601_20170101"
"20130601","20170101","Legacy + 1 year current methods","env_cycl",TRUE,TRUE,"class_bac","gemmatimonadetes","Taxonomic","env_cycl_gemmatimonadetes_20130601_20170101"
"20130601","20180101","Legacy with covariate 2013-2018","cycl_only",TRUE,TRUE,"class_bac","gemmatimonadetes","Taxonomic","cycl_only_gemmatimonadetes_20130601_20180101"
"20130601","20180101","Legacy with covariate 2013-2018","env_cov",TRUE,TRUE,"class_bac","gemmatimonadetes","Taxonomic","env_cov_gemmatimonadetes_20130601_20180101"
"20130601","20180101","Legacy with covariate 2013-2018","env_cycl",TRUE,TRUE,"class_bac","gemmatimonadetes","Taxonomic","env_cycl_gemmatimonadetes_20130601_20180101"
"20151101","20180101","2 year current methods","cycl_only",TRUE,TRUE,"class_bac","gemmatimonadetes","Taxonomic","cycl_only_gemmatimonadetes_20151101_20180101"
"20151101","20180101","2 year current methods","env_cov",TRUE,TRUE,"class_bac","gemmatimonadetes","Taxonomic","env_cov_gemmatimonadetes_20151101_20180101"
"20151101","20180101","2 year current methods","env_cycl",TRUE,TRUE,"class_bac","gemmatimonadetes","Taxonomic","env_cycl_gemmatimonadetes_20151101_20180101"
"20151101","20180101","Legacy with covariate 2013-2018","cycl_only",TRUE,TRUE,"class_bac","gemmatimonadetes","Taxonomic","cycl_only_gemmatimonadetes_20130601_20180101"
"20151101","20180101","Legacy with covariate 2013-2018","env_cov",TRUE,TRUE,"class_bac","gemmatimonadetes","Taxonomic","env_cov_gemmatimonadetes_20130601_20180101"
"20151101","20180101","Legacy with covariate 2013-2018","env_cycl",TRUE,TRUE,"class_bac","gemmatimonadetes","Taxonomic","env_cycl_gemmatimonadetes_20130601_20180101"
"20151101","20200101","Full dataset","cycl_only",TRUE,TRUE,"class_bac","gemmatimonadetes","Taxonomic","cycl_only_gemmatimonadetes_20151101_20200101"
"20151101","20200101","Full dataset","env_cov",TRUE,TRUE,"class_bac","gemmatimonadetes","Taxonomic","env_cov_gemmatimonadetes_20151101_20200101"
"20151101","20200101","Full dataset","env_cycl",TRUE,TRUE,"class_bac","gemmatimonadetes","Taxonomic","env_cycl_gemmatimonadetes_20151101_20200101"
"20130601","20151101","Legacy only","cycl_only",TRUE,TRUE,"class_bac","ktedonobacteria","Taxonomic","cycl_only_ktedonobacteria_20130601_20151101"
"20130601","20151101","Legacy only","env_cov",TRUE,TRUE,"class_bac","ktedonobacteria","Taxonomic","env_cov_ktedonobacteria_20130601_20151101"
"20130601","20151101","Legacy only","env_cycl",TRUE,TRUE,"class_bac","ktedonobacteria","Taxonomic","env_cycl_ktedonobacteria_20130601_20151101"
"20130601","20170101","Legacy + 1 year current methods","cycl_only",TRUE,TRUE,"class_bac","ktedonobacteria","Taxonomic","cycl_only_ktedonobacteria_20130601_20170101"
"20130601","20170101","Legacy + 1 year current methods","env_cov",TRUE,TRUE,"class_bac","ktedonobacteria","Taxonomic","env_cov_ktedonobacteria_20130601_20170101"
"20130601","20170101","Legacy + 1 year current methods","env_cycl",TRUE,TRUE,"class_bac","ktedonobacteria","Taxonomic","env_cycl_ktedonobacteria_20130601_20170101"
"20130601","20180101","Legacy with covariate 2013-2018","cycl_only",TRUE,TRUE,"class_bac","ktedonobacteria","Taxonomic","cycl_only_ktedonobacteria_20130601_20180101"
"20130601","20180101","Legacy with covariate 2013-2018","env_cov",TRUE,TRUE,"class_bac","ktedonobacteria","Taxonomic","env_cov_ktedonobacteria_20130601_20180101"
"20130601","20180101","Legacy with covariate 2013-2018","env_cycl",TRUE,TRUE,"class_bac","ktedonobacteria","Taxonomic","env_cycl_ktedonobacteria_20130601_20180101"
